Sample: SubjectID_submitter,Sample: SampleID_submitter,Sample: Organism,Sample: Biosample_type,Sample: Biosample,Protocol: Material_type,Protocol: Assay,Protocol: Platform,Sample: Life_stage,Protocol: Experiment_description_brief,Protocol: Run_type,Protocol: Library_info_brief,Protocol: Read_length
9966_772,9966_772,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9966_338,9966_338,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9965_330,9965_330,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27094_1,27094_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
33262_1,33262_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9966_777,9966_777,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27096_1,27096_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9965_420,9965_420,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27099_1,27099_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27100_1,27100_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9965_444,9965_444,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27054_1,27054_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27101_1,27101_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9965_448,9965_448,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
33265_1,33265_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9965_428,9965_428,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27074_1,27074_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
27058_1,27058_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
9965_811,9965_811,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125â€Šbp read reactions.,125
