CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,PATHWAY_STATUS,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,SHORT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PLANT_CYC,PUBCHEM,PLATFORM
100003258,305,63990,232912,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4349,,NAMED,RMHBODZVODTFAH-UHFFFAOYAP,OC1=C(OC)C(C(C(CO)O)O1)=O,2-O-methylascorbic acid,2-O-methylascorbic acid,17860-87-6,90149,HMDB0240294,,,54726398,LC/MS Polar
100003260,400,40007,161438,Amino Acid,Glutamate Metabolism,58,,NAMED,SRGQUICKDUQCKO-UHFFFAOYAD,O=C(CCCNCCC(O)=O)O,carboxyethyl-GABA,carboxyethyl-GABA,4386-03-2,2474,HMDB0002201,,,2572,LC/MS Pos Early
100003271,209,54923,208316,Amino Acid,Glutamate Metabolism,56,,NAMED,GAQNUGISBQJMKO-UHFFFAOYAK,OC(CC(C(NC(CCC(O)=O)C(O)=O)=O)(CC(O)=O)O)=O,beta-citrylglutamate,beta-citrylglutamate,73590-26-8,19992713,,C20775,,189741,LC/MS Neg
100003397,400,40406,156717,Lipid,Phospholipid Metabolism,2243,,NAMED,UYPYRKYUKCHHIB-UHFFFAOYAU,C[N+](C)([O-])C,trimethylamine N-oxide,trimethylamine N-oxide,1184-78-7,1113,HMDB0000925,C01104,,1145,LC/MS Pos Early
100003415,400,62860,220638,Amino Acid,Lysine Metabolism,114,,NAMED,PQNASZJZHFPQLE-LURJTMIEBL,O=C([C@H](CCCCNC)N)O,N6-methyllysine,N6-methyllysine,1188-07-4,144469,HMDB0002038,C02728,,164795,LC/MS Pos Early
100003434,400,40730,156802,Amino Acid,Histidine Metabolism,80,,NAMED,ZCKYOWGFRHAZIQ-UHFFFAOYAI,OC(CCC1=CN=CN1)=O,imidazole propionate,imidazole propionate,1074-59-5,63798,HMDB0002271,,,70630,LC/MS Pos Early
100003442,402,40461,159281,Xenobiotics,Drug - Psychoactive,5872,,NAMED,AHOUBRCZNHFOSL-YOEHRIQHBL,FC1=CC=[C@]([C@@H]2CCNC[C@H]2COC3=CC(OCO4)=C4C=C3)C=C1,paroxetine,paroxetine,110429-49-8,39888,HMDB0014853,"C07415,D02362",,43815,LC/MS Pos Late
100003444,402,40459,159280,Xenobiotics,Drug - Psychoactive,5874,,NAMED,WSEQXVZVJXJVFP-FQEVSTJZBT,FC1=CC=[C@]([C@]2(CCCN(C)C)OCC3=C2C=CC(C#N)=C3)C=C1,citalopram/escitalopram,citalopram/escitalopram,219861-08-2,129277,HMDB0005028,D07913,,146570,LC/MS Pos Late
100003445,402,40450,179325,Xenobiotics,Drug - Psychoactive,5875,,NAMED,ZEUITGRIYCTCEM-KRWDZBQOBW,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=C2C=CC=C3,duloxetine,duloxetine,116539-59-4,54822,HMDB0014619,,,60835,LC/MS Pos Late
100003450,402,40437,221248,Xenobiotics,Drug - Psychoactive,5882,,NAMED,RONZAEMNMFQXRA-UHFFFAOYAY,CN(CC1)CC(C2=C(C3)C=CC=C2)N1C4=C3C=CC=N4,mirtazapine,mirtazapine,61337-67-5,4060,HMDB0014514,C07570,,4205,LC/MS Pos Late
100003470,209,40708,143065,Lipid,Progestin Steroids,3282,,NAMED,ZFFFJLDTCLJDHL-JQYCEVDMBA,[H][C@]12CC[C@]3([C@@]4(CC[C@]([C@@H](O)C)([C@]4(CC[C@@]3([C@]1(CC[C@@H](O[C@@H]5O[C@H]([C@](O)=O)[C@H]([C@@H]([C@H]5O)O)O)C2)C)[H])C)[H])[H])[H],pregnanediol-3-glucuronide,pregnanediol-3-glucuronide,1852-49-9,110346,HMDB0010318,,,123796,LC/MS Neg
100003473,400,41494,156849,Xenobiotics,Food Component/Plant,4813,,NAMED,XUHLIQGRKRUKPH-ITZCMCNPBT,C=CCS(C[C@H](N)C(O)=O)=O,alliin,alliin,556-27-4,78760,HMDB0033592,C08265,CPD-9269,87310,LC/MS Pos Early
100003588,400,41370,156809,Peptide,Dipeptide,926,,NAMED,GLUBLISJVJFHQS-UHFFFAOYAD,O=C(CNC(C(CC1=CC=CC=C1)N)=O)O,phenylalanylglycine,phenylalanylglycine,721-90-4,88678,HMDB0028995,,,6992304,LC/MS Pos Early
100003598,209,41375,143081,Peptide,Dipeptide,1016,,NAMED,HPYDSVWYXXKHRD-UHFFFAOYAM,O=C(CNC(C(CC1=CC=C(C=C1)O)N)=O)O,tyrosylglycine,tyrosylglycine,673-05-5,227627,HMDB0029105,,,7021854,LC/MS Neg
100003640,400,42079,156902,Peptide,Dipeptide,1033,,NAMED,XXDVDTMEVBYRPK-UHFFFAOYAL,O=C(C(C(C)C)N)NC(CCC(N)=O)C(O)=O,valylglutamine,valylglutamine,42854-54-6,4419671,HMDB0029125,,,5253209,LC/MS Pos Early
100003641,400,40475,156743,Peptide,Dipeptide,1034,,NAMED,IOUPEELXVYPCPG-UHFFFAOYAB,O=C(C(C(C)C)N)NCC(O)=O,valylglycine,valylglycine,686-43-1,120256,HMDB0029127,,,136487,LC/MS Pos Early
100003674,400,40703,156791,Peptide,Dipeptide,947,,NAMED,RNKSNIBMTUYWSH-YFKPBYRVBZ,O=[C@]([C@H]1NCCC1)NCC(O)=O,prolylglycine,prolylglycine,2578-57-6,4932143,HMDB0011178,,,6426709,LC/MS Pos Early
100003695,305,62864,220652,Xenobiotics,Food Component/Plant,4956,,NAMED,RGHNJXZEOKUKBD-MBMOQRBOBN,O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannonate*,mannonate*,642-99-9,2496757,,,,3246006,LC/MS Polar
100003769,402,37252,158892,Xenobiotics,Drug - Psychoactive,5857,,NAMED,WIQRCHMSJFFONW-UHFFFAOYAX,NCCC(OC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2,norfluoxetine,norfluoxetine,83891-03-6,4382,HMDB0060551,,,4541,LC/MS Pos Late
100003823,209,42561,150385,Xenobiotics,Food Component/Plant,4789,,NAMED,SGZFJWQQBHYNNF-UHFFFAOYAL,O=C(N1)C(O)C2=C1C=CC=C2,3-hydroxyindolin-2-one,3-hydroxyindolin-2-one,61-71-2,5872,,C11130,,6097,LC/MS Neg
100003892,400,42002,156875,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",466,,NAMED,DWPCPZJAHOETAG-IMJSIDKUBX,O=C([C@H](CSC[C@@H](C(O)=O)N)N)O,lanthionine,lanthionine,3183-08-2,88959,,,,98504,LC/MS Pos Early
100003901,209,41220,142786,Lipid,Lysophospholipid,2670,,NAMED,KIHAGWUUUHJRMS-JOCHJYFZBB,OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,2-stearoyl-GPE (18:0)*,2-stearoyl-GPE (18:0)*,,24769218,HMDB0011129,,,"90658453,53480667",LC/MS Neg
100003926,400,43264,156990,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1919,,NAMED,,CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O,(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,,53481617,LC/MS Pos Early
100004015,402,42981,159508,Xenobiotics,Drug - Cardiovascular,5646,,NAMED,HSUGRBWQSSZJOP-RTWAWAEBBV,O=C1N(CCN(C)C)C2=C(C=CC=C2)S[C@H]([C@H]1OC(C)=O)[C@]3=CC=C(OC)C=C3,diltiazem,diltiazem,33286-22-5,35850,HMDB0014487,D07845,,39186,LC/MS Pos Late
100004046,305,43488,147010,Amino Acid,Histidine Metabolism,86,,NAMED,BKAYIFDRRZZKNF-VIFPVBQEBE,OC([C@H](CC1=CN=CN1)NC(CCNC(C)=O)=O)=O,N-acetylcarnosine,N-acetylcarnosine,56353-15-2,8079136,HMDB0012881,,,9903482,LC/MS Polar
100004054,402,57512,211213,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1865,,NAMED,,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O,margaroylcarnitine (C17)*,margaroylcarnitine (C17)*,106182-29-0,35015987,HMDB0006210,,,53477803,LC/MS Pos Late
100004083,209,42574,143947,Lipid,Secondary Bile Acid Metabolism,3524,,NAMED,,C[C@@]([C@@]1([H])C[C@@H]2O)(CC2)[C@](CC3)([H])[C@]([C@H](O)[C@@H]1O)([H])[C@@](CC4)([H])[C@]3(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O,glycohyocholate,glycohyocholate,,,HMDB0000138,,,71361462,LC/MS Neg
100004089,209,42489,144357,Lipid,"Fatty Acid, Monohydroxy",1962,,NAMED,GHPVDCPCKSNJDR-UHFFFAOYAC,OC(C(O)=O)CCCCCCCC,2-hydroxydecanoate,2-hydroxydecanoate,5393-81-7,20195,HMDB0094656,,,21488,LC/MS Neg
100004110,209,46164,144277,Xenobiotics,Benzoate Metabolism,4500,,NAMED,,OC1=C(OS(=O)(O)=O)C(C)=CC=C1,3-methyl catechol sulfate (2),3-methyl catechol sulfate (2),,,,,,,LC/MS Neg
100004111,209,46146,144253,Xenobiotics,Benzoate Metabolism,4502,,NAMED,,OC1=CC(C)=CC=C1OS(O)(=O)=O,4-methylcatechol sulfate,4-methylcatechol sulfate,,,HMDB0240459,,,54104170,LC/MS Neg
100004112,209,46165,144278,Xenobiotics,Benzoate Metabolism,4499,,NAMED,,OC1=C(C)C=CC=C1OS(O)(=O)=O,3-methyl catechol sulfate (1),3-methyl catechol sulfate (1),,,,,,118431379,LC/MS Neg
100004169,209,43330,143981,Xenobiotics,"Drug - Analgesics, Anesthetics",5392,,NAMED,,OC(C)(C)CC(C=C1)=CC=C1C(C(O)=O)C,2-hydroxyibuprofen,2-hydroxyibuprofen,51146-55-5,,HMDB0060920,,,10443535,LC/MS Neg
100004171,402,43333,159542,Xenobiotics,"Drug - Analgesics, Anesthetics",5394,,NAMED,DIVLBIVDYADZPL-UHFFFAOYAN,OC(C(CC1=CC=C(C(C(O)=O)C)C=C1)C)=O,carboxyibuprofen,carboxyibuprofen,15935-54-3,8619532,HMDB0060564,,,10444113,LC/MS Pos Late
100004173,400,43334,156997,Xenobiotics,Drug - Psychoactive,5861,,NAMED,,CN(CC(C1(CCCCC1)O)C2=CC=C(C=C2)O)C,O-desmethylvenlafaxine,O-desmethylvenlafaxine,300827-87-6,111300,HMDB0015646,D07793,,125017,LC/MS Pos Early
100004175,209,43335,143989,Xenobiotics,Drug - Cardiovascular,5656,,NAMED,,O=C1C(C(C2=CC=CC=C2)CC(C)=O)=C(O)C(C=CC=C3)=C3O1,warfarin,warfarin,5543-57-7,,HMDB0001935,"
DG00149,D08682,C01541",,54678486,LC/MS Neg
100004208,209,46111,143736,Xenobiotics,Benzoate Metabolism,4498,,NAMED,AQTYXAPIHMXAAV-UHFFFAOYAZ,COC1=C(OS(O)(=O)=O)C=CC=C1,guaiacol sulfate,guaiacol sulfate,,21078,HMDB0060013,,,22473,LC/MS Neg
100004241,209,43009,143973,Xenobiotics,Drug - Cardiovascular,5671,,NAMED,ZZUFCTLCJUWOSV-UHFFFAOYAU,NS(=O)(C1=C(C=C(C(C(O)=O)=C1)NCC2=CC=CO2)Cl)=O,furosemide,furosemide,54-31-9,3322,HMDB0001933,D00331,,3440,LC/MS Neg
100004243,209,42381,144301,Cofactors and Vitamins,Tocopherol Metabolism,4366,,NAMED,,OC(C1C(O)C(O)C(O)C(OC2=C(C)C(C)=C(OC(C)(CCC(O)=O)CC3)C3=C2)O1)=O,gamma-CEHC glucuronide*,gamma-CEHC glucuronide*,,,,,,121596235,LC/MS Neg
100004284,400,43424,157011,Xenobiotics,Chemical,6149,,NAMED,HHVIBTZHLRERCL-UHFFFAOYAG,CS(C)(=O)=O,dimethyl sulfone,dimethyl sulfone,67-71-0,5978,HMDB0004983,C11142,,6213,LC/MS Pos Early
100004286,400,43390,179263,Xenobiotics,Drug - Respiratory,5945,,NAMED,HSRJKNPTNIJEKV-UHFFFAOYAG,COC1=CC=CC=C1OCC(CO)O,guaifenesin,guaifenesin,93-14-1,3396,HMDB0004998,D00337,,3516,LC/MS Pos Early
100004290,400,43392,157004,Amino Acid,Tyrosine Metabolism,216,,NAMED,WRFPVMFCRNYQNR-UHFFFAOYAY,NC(C(O)=O)CC1=CC=CC=C1O,o-Tyrosine,o-Tyrosine,2370-61-8,82607,HMDB0006050,,,91482,LC/MS Pos Early
100004295,400,43400,157005,Xenobiotics,Food Component/Plant,4633,,NAMED,XUWHAWMETYGRKB-UHFFFAOYAE,O=C1CCCCN1,2-piperidinone,2-piperidinone,675-20-7,12144,HMDB0011749,,,12665,LC/MS Pos Early
100004299,400,43255,156987,Amino Acid,Histidine Metabolism,76,,NAMED,,OC(C(CC1=CN(C)C=N1)NC(C)=O)=O,N-acetyl-1-methylhistidine*,N-acetyl-1-methylhistidine*,,,,,,53859791,LC/MS Pos Early
100004322,209,43266,143737,Xenobiotics,Food Component/Plant,5247,,NAMED,VSTZVCJQGSLNLL-UHFFFAOYAM,NC1=CC=CC=C1OS(O)(=O)=O,2-aminophenol sulfate,2-aminophenol sulfate,,158022,HMDB0061116,,,181670,LC/MS Neg
100004327,402,45966,163989,Lipid,Lysophospholipid,2702,,NAMED,ZPDQFUYPBVXUKS-KEKNWZKVBV,O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N,1-stearoyl-GPS (18:0)*,1-stearoyl-GPS (18:0)*,,7826051,HMDB0061698,,,74819135,LC/MS Pos Late
100004328,402,42463,164531,Lipid,Sphingomyelins,3113,,NAMED,KYICBZWZQPCUMO-PSALXKTOBW,CCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",,9608732,HMDB0012097,,,11433862,LC/MS Pos Late
100004329,402,42459,161023,Lipid,Sphingomyelins,3117,,NAMED,,CCCCC/C=C/CCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,,,LC/MS Pos Late
100004396,305,62069,218878,Lipid,"Fatty Acid, Dicarboxylate",1668,,NAMED,YVOMYDHIQVMMTA-UHFFFAOYAG,OC(CC(O)=O)CCC(O)=O,3-hydroxyadipate,3-hydroxyadipate,,133894,HMDB0000345,,,151913,LC/MS Polar
100004488,400,43586,157041,Amino Acid,Urea cycle; Arginine and Proline Metabolism,521,,NAMED,NTNWOCRCBQPEKQ-YFKPBYRVBT,OC([C@H](CCCN([H])/C(N([H])[H])=N/C)N([H])[H])=O,N-monomethylarginine,N-monomethylarginine,53308-83-1,117259,HMDB0029416,C03884,,132862,LC/MS Pos Early
100004499,209,43231,143979,Amino Acid,Lysine Metabolism,133,,NAMED,FZXCPFJMYOQZCA-UHFFFAOYAC,OC(C1CCCC(N1)=O)=O,6-oxopiperidine-2-carboxylate,6-oxopiperidine-2-carboxylate,34622-39-4,2282737,HMDB0061705,,,3014237,LC/MS Neg
100004523,209,43249,124707,Amino Acid,Urea cycle; Arginine and Proline Metabolism,508,,NAMED,SRXKAYJJGAAOBP-UHFFFAOYAF,CC(NCCCC(N)C(O)=O)=O,N-delta-acetylornithine,N-delta-acetylornithine,,8096135,HMDB0003357,C00437,,9920500,LC/MS Neg
100004541,400,43258,156989,Amino Acid,Polyamine Metabolism,551,,NAMED,OAUYENAPBFTAQT-UHFFFAOYAN,O=C1N(CCCN([H])C(C)=O)CCC1,acisoga,acisoga,106692-36-8,114601,HMDB0061384,,,129397,LC/MS Pos Early
100004542,400,43761,157045,Lipid,"Fatty Acid, Amino",1750,,NAMED,RDFMDVXONNIGBC-UHFFFAOYAG,OC(C(CCCCC)N([H])[H])=O,2-aminoheptanoate,2-aminoheptanoate,1115-90-8,198338,HMDB0094649,,,227939,LC/MS Pos Early
100004561,305,43549,211420,Amino Acid,Tryptophan Metabolism,274,,NAMED,LLLPDUXGHXIXIW-UHFFFAOYAW,OC(C1=CC=CC=C1N([H])C=O)=O,N-formylanthranilic acid,N-formylanthranilic acid,3342-77-6,91624,HMDB0004089,C05653,,101399,LC/MS Polar
100004612,402,43768,218979,Lipid,Endocannabinoid,2164,,NAMED,GEEHOLRSGZPBSM-KUBAVDMBBA,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(NCCO)=O,docosahexaenoyl ethanolamide,docosahexaenoyl ethanolamide,162758-94-3,4446571,HMDB0013658,,,5283451,LC/MS Pos Late
100004634,209,44618,143738,Amino Acid,Tyrosine Metabolism,206,,NAMED,ORZHQEJEAKXCJA-UHFFFAOYAN,NCCC1=CC(OC)=C(OS(=O)(O)=O)C=C1,3-methoxytyramine sulfate,3-methoxytyramine sulfate,,21233674,,,,54133459,LC/MS Neg
100004635,400,44878,157087,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",439,,NAMED,UCUNFLYVYCGDHP-UHFFFAOYAG,O=S(C)(CCC(N)C(O)=O)=O,methionine sulfone,methionine sulfone,820-10-0,63154,HMDB0062174,,,69961,LC/MS Pos Early
100005367,209,45404,144585,Xenobiotics,Food Component/Plant,4814,,NAMED,,C=CCS(C[C@H](NC(C)=O)C(O)=O)=O,N-acetylalliin,N-acetylalliin,,,,,,,LC/MS Neg
100005372,402,44621,163990,Lipid,Lysoplasmalogen,2836,,NAMED,,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCC/C=C/CCCCCCCC,1-(1-enyl-oleoyl)-GPE (P-18:1)*,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,,,LC/MS Pos Late
100005373,400,46227,221883,Amino Acid,Lysine Metabolism,121,,NAMED,BFSYFTQDGRDJNV-QCNRFFRDBO,OC[C@@H](O)[C@@H](O)[C@H](O)C(CNCCCC[C@@H](N)C(O)=O)=O,fructosyllysine,fructosyllysine,21291-40-7,110281,HMDB0034879,,,9839580,LC/MS Pos Early
100005383,400,47101,157354,Xenobiotics,Bacterial/Fungal,5325,,NAMED,BPSLZWSRHTULGU-ZCFIWIBFBM,CN1[C@@H](C(O)=O)CCCC1,N-methylpipecolate,N-methylpipecolate,41447-17-0,9461516,,,,11286529,LC/MS Pos Early
100005384,209,45413,143779,Xenobiotics,Chemical,6086,,NAMED,CIQHWLTYGMYQQR-QMMMGPOBBK,OS(OC1=CC=C(C[C@H](N)C(O)=O)C=C1)(=O)=O,O-sulfo-L-tyrosine,O-sulfo-L-tyrosine,,448617,,,,514186,LC/MS Neg
100005389,209,47114,149387,Xenobiotics,Food Component/Plant,4898,,NAMED,PZPATWACAAOHTJ-HWKANZROBD,COC1=C(OS(O)(=O)=O)C=CC(/C=C/C(O)=O)=C1,ferulic acid 4-sulfate,ferulic acid 4-sulfate,86321-29-1,4878542,HMDB0029200,,,6305574,LC/MS Neg
100005391,209,45415,153117,Xenobiotics,Benzoate Metabolism,4565,,NAMED,IQWLPDPKVFZEOK-UHFFFAOYAQ,OS(OC1=CC=CC(CCC(O)=O)=C1)(=O)=O,3-(3-hydroxyphenyl)propionate sulfate,3-(3-hydroxyphenyl)propionate sulfate,86321-32-6,162993,HMDB0094710,,,187488,LC/MS Neg
100005396,209,47132,149409,Lipid,Androgenic Steroids,3380,,NAMED,,O[C@@H]1CC[C@]2(C)[C@]3([H])[C@](CCC2C1)([H])[C@@](CC4)([H])[C@@](CC3)(C)[C@H]4O[C@@H]([C@@H]([C@H]5O)O)O[C@H](C(O)=O)[C@H]5O,"5alpha-androstan-3alpha,17beta-diol 17-glucuronide","5alpha-androstan-3alpha,17beta-diol 17-glucuronide",,,,,,,LC/MS Neg
100005403,209,47112,149383,Lipid,Androgenic Steroids,3352,,NAMED,,O=C1[C@](CC2)(C)C(CC1)C3C2[C@](CC[C@H]4OC5[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O5)(C)[C@](C4)([H])CC3,etiocholanolone glucuronide,etiocholanolone glucuronide,3602-09-3,,HMDB0004484,,,270605,LC/MS Neg
100005463,400,45428,157095,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",441,,NAMED,NPIMMZJBURSMON-UHFFFAOYAA,OC(C(CCS(C)=O)NC(C)=O)=O,N-acetylmethionine sulfoxide,N-acetylmethionine sulfoxide,108646-71-5,167798,,,,11902949,LC/MS Pos Early
100005466,209,48187,153116,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",473,,NAMED,CXJAAWRLVGAKDV-UHFFFAOYAS,O=S(CCNC(C)=O)(O)=O,N-acetyltaurine,N-acetyltaurine,,140553,HMDB0240253,,,159864,LC/MS Neg
100005716,209,45968,144192,Lipid,Lysophospholipid,2713,,NAMED,,O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC(O)CO)(O)=O,1-oleoyl-GPG (18:1)*,1-oleoyl-GPG (18:1)*,,34999689,,,,,LC/MS Neg
100005717,209,45970,144193,Lipid,Lysophospholipid,2708,,NAMED,BVJSKAUUFXBDOB-UHFFFAOYAJ,O=P(OCC(O)CO)(O)OCC(O)COC(CCCCCCCCCCCCCCC)=O,1-palmitoyl-GPG (16:0)*,1-palmitoyl-GPG (16:0)*,,2548639,,,,3300276,LC/MS Neg
100005805,209,46130,149868,Lipid,Lysophospholipid,2701,,NAMED,XIVOBOJQPNEUSC-UXHICEINBB,CCCCCCCCCCCCCCCC(OC[C@]([H])(COP(O)(OC[C@]([NH3+])(C([O-])=O)[H])=O)O)=O,1-palmitoyl-GPS (16:0)*,1-palmitoyl-GPS (16:0)*,,7826050,,,,9547100,LC/MS Neg
100005864,400,46144,157118,Xenobiotics,Food Component/Plant,5087,,NAMED,,O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)OC)O)O,methyl glucopyranoside (alpha + beta),methyl glucopyranoside (alpha + beta),,,HMDB0029965,,,"445238,3036743,2108",LC/MS Pos Early
100005985,402,47154,164532,Lipid,Sphingomyelins,3114,,NAMED,,CCCC/C=C/CCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:2/14:0, d18:1/14:1)*","sphingomyelin (d18:2/14:0, d18:1/14:1)*",,,,,,,LC/MS Pos Late
100005986,402,47153,164529,Lipid,Sphingomyelins,3129,,NAMED,WKZHECFHXLTOLJ-QYKFWSDSBN,O[C@H](/C=C/CCCCCCCCCCCCC)[C@H](CO[P](OCC[N+](C)(C)C)([O-])=O)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*",94359-13-4,24846874,HMDB0012107,,,44260126,LC/MS Pos Late
100005998,402,61867,218585,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1917,,NAMED,ULCCGBCYWCYNIC-UHFFFAOYAW,O=C(CCCCCCCCCCCCCCCCC(O)=O)OC(CC([O-])=O)C[N+](C)(C)C,octadecanedioylcarnitine (C18-DC)*,octadecanedioylcarnitine (C18-DC)*,123233-50-1,28639203,,,,,LC/MS Pos Late
100005999,402,47890,160235,Lipid,Sterol,3240,,NAMED,,C[C@]12C(C[C@@H](O)CC2)=CC(O)C3C1CC[C@@]4(C)C3CC[C@@H]4[C@@H](CCCC(C)C)C,7-hydroxycholesterol (alpha or beta),7-hydroxycholesterol (alpha or beta),,,HMDB0006119,C15610,,15571093,LC/MS Pos Late
100006005,209,37185,144272,Lipid,Androgenic Steroids,3378,,NAMED,,C[C@@]12[C@](CCC3C2CC[C@@]4(C)C3CC[C@@H]4O)([H])C[C@H](OS(=O)(O)=O)CC1,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)","5alpha-androstan-3alpha,17beta-diol monosulfate (2)",,,,,,121596225,LC/MS Neg
100006051,402,48182,160274,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1884,,NAMED,,O=C(CCCCCCC/C=C\CCCC)O[C@H](CC([O-])=O)C[N+](C)(C)C,myristoleoylcarnitine (C14:1)*,myristoleoylcarnitine (C14:1)*,889848-55-9,34999520,HMDB0240588,,,129691961,LC/MS Pos Late
100006056,209,48433,155077,Amino Acid,Tyrosine Metabolism,227,,NAMED,NSTPXGARCQOSAU-VIFPVBQEBQ,OC([C@@H](NC=O)CC1=CC=CC=C1)=O,N-formylphenylalanine,N-formylphenylalanine,13200-85-6,663938,HMDB0240317,,,"759256,7064571",LC/MS Neg
100006082,209,48441,154475,Xenobiotics,Chemical,6210,,NAMED,MDQKYGOECVSPIW-UHFFFAOYAI,ClC1=C(C#N)C(Cl)=C(Cl)C(O)=C1C#N,4-hydroxychlorothalonil,4-hydroxychlorothalonil,28343-61-5,31530,,,,34217,LC/MS Neg
100006089,209,48997,160593,Xenobiotics,Food Component/Plant,5128,,NAMED,,C/C=C/C1=CC(OC)=C(OS(O)(=O)=O)C=C1,isoeugenol sulfate,isoeugenol sulfate,,157181,,,,122198202,LC/MS Neg
100006092,209,48408,155063,Amino Acid,Tyrosine Metabolism,226,,NAMED,DYDUXGMDSXJQFT-UHFFFAOYAH,NCCC1=CC=C(OS(O)(=O)=O)C=C1,tyramine O-sulfate,tyramine O-sulfate,30223-92-8,134849,HMDB0006409,,,153005,LC/MS Neg
100006103,209,48419,155067,Xenobiotics,Food Component/Plant,4790,,NAMED,,O=C(N1)C(OS(=O)(O)=O)C2=C1C=CC=C2,3-hydroxyindolin-2-one sulfate,3-hydroxyindolin-2-one sulfate,,,,,,,LC/MS Neg
100006105,209,48418,219297,Xenobiotics,Benzoate Metabolism,4497,,NAMED,,CC1=CC=C(OS(=O)(O)=O)C(OC)=C1,4-methylguaiacol sulfate,4-methylguaiacol sulfate,756760-43-7,,,,,,LC/MS Neg
100006106,209,48696,222424,Xenobiotics,Food Component/Plant,4626,,NAMED,,O=C1C=COC(C)=C1OS(=O)(O)=O,maltol sulfate,maltol sulfate,,,,,,,LC/MS Neg
100006115,305,48255,153226,Carbohydrate,Pentose Metabolism,1283,,NAMED,,OC([C@H]([C@@H]([C@@H](CO)O)O)O)=O,arabonate/xylonate,arabonate/xylonate,,,HMDB0000539,"C00502,C05411",,"122045,6602431",LC/MS Polar
100006116,209,48429,155073,Xenobiotics,Benzoate Metabolism,4541,,NAMED,,O=C(OC)C1=CC=C(OS(=O)(O)=O)C=C1,methyl-4-hydroxybenzoate sulfate,methyl-4-hydroxybenzoate sulfate,,,HMDB0041646,,,10657183,LC/MS Neg
100006121,209,48341,153390,Lipid,Monoacylglycerol,2861,,NAMED,,OCC(O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-dihomo-linolenylglycerol (20:3),1-dihomo-linolenylglycerol (20:3),,,,,,,LC/MS Neg
100006122,305,54671,180863,Carbohydrate,Pentose Metabolism,1264,,NAMED,,OC1(CO)OCC(O)C1O,ribulose/xylulose,ribulose/xylulose,,,"HMDB0000621,HMDB0000751,HMDB0001644,HMDB0003371",,,"5289590,151261",LC/MS Polar
